"Country.Code","City","Location","Latitude","Longitude","Pollutant","Source.Name","Unit","value","LastUpdated","Country.Label","Department","Region","Postal_Code"
"FR","Pointe-à-Pitre","Inconnu","16.2367399997","-61.534099999799","NO2","EEA France","µg/m³","16.10","2024-09-17 23:00:00","France","Guadeloupe","Guadeloupe","97110"
"FR","Metz","Inconnu","49.1102830002213","6.22333600040022","PM2.5","EEA France","µg/m³","0.90","2024-09-17 23:00:00","France","Moselle","Grand Est","57070"
"FR","Saint-Denis","Inconnu","48.9252779998288","2.35666699991635","NO2","EEA France","µg/m³","31.00","2024-09-16 08:00:00","France","Seine-Saint-Denis","Île-de-France","93200"
"FR","Metz","Jardin des Tanneurs","49.1194420002004","6.18083299965629","O3","EEA France","µg/m³","59.20","2024-03-11 10:00:00","France","Moselle","Grand Est","57000"
"FR","Calais","Inconnu","50.9577999999066","1.89008000037235","NO","EEA France","µg/m³","21.50","2024-09-13 12:00:00","France","Pas-de-Calais","Hauts-de-France","62100"
"FR","Toulouse","Inconnu","43.5873450000132","1.44400300032376","PM2.5","EEA France","µg/m³","5.00","2024-09-16 23:00:00","France","Haute-Garonne","Occitanie","31400"
"FR","Saint-Nazaire","Inconnu","47.273055999801","-2.22305599977604","NO","EEA France","µg/m³","5.10","2024-09-16 23:00:00","France","Loire-Atlantique","Pays de la Loire","44600"
"FR","La Roche-sur-Yon","Inconnu","46.6607000002319","-1.43683100021568","O3","EEA France","µg/m³","69.40","2024-09-16 23:00:00","France","Vendée","Pays de la Loire","85000"
"FR","Le Mans","Parc du Grand Pré","47.9889200000644","0.195983000322153","NO2","EEA France","µg/m³","6.50","2024-03-11 07:00:00","France","Sarthe","Pays de la Loire","72100"
"FR","Saint-Quentin","Inconnu","49.8428200002493","3.28143899955813","PM2.5","EEA France","µg/m³","6.10","2017-12-12 16:00:00","France","Aisne","Hauts-de-France","02100"
"FR","Saint-Quentin","Inconnu","49.8428200002493","3.28143899955813","NO2","EEA France","µg/m³","38.07","2017-12-12 16:00:00","France","Aisne","Hauts-de-France","02100"
"FR","Rodez","Inconnu","44.3569899999812","2.57070419978324","NO2","EEA France","µg/m³","3.10","2024-09-16 23:00:00","France","Aveyron","Occitanie","12000"
"FR","Cappelle-la-Grande","Inconnu","50.9959400001875","2.36627000018506","PM10","EEA France","µg/m³","13.70","2024-09-13 08:00:00","France","Nord","Hauts-de-France","59180"
"FR","Tarbes","Inconnu","43.230296999729","0.062338999671559","NO2","EEA France","µg/m³","12.50","2024-09-16 23:00:00","France","Hautes-Pyrénées","Occitanie","65000"
"FR","Tarbes","Inconnu","43.230296999729","0.062338999671559","NO","EEA France","µg/m³","0.60","2024-09-16 23:00:00","France","Hautes-Pyrénées","Occitanie","65000"
"FR","Saint-Parres-aux-Tertres","Inconnu","48.2991679999448","4.11722199979461","O3","EEA France","µg/m³","63.60","2024-09-16 23:00:00","France","Aube","Grand Est","10410"
"FR","Saint-Michel-de-Maurienne","Autoroute A43","45.209365999758","6.4803260000502","NO","EEA France","µg/m³","-1.50","2024-03-11 10:00:00","France","Savoie","Auvergne-Rhône-Alpes","73140"
