Nom de la région,Code département,Nom de la commune,population_2016,Code INSEE
Grand Est,10,Les Granges,75.0,10168.0
Provence-Alpes-Côte d'Azur,06,Massoins,104.0,6082.0
Bretagne,56,Brandivy,1306.0,56022.0
Occitanie,32,Monlezun-d'Armagnac,204.0,32274.0
Hauts-de-France,80,Contay,367.0,80207.0
Nouvelle-Aquitaine,24,Saint-Astier,5754.0,24372.0
Auvergne-Rhône-Alpes,03,La Guillermie,131.0,3125.0
Normandie,76,Marques,230.0,76411.0
Grand Est,88,Rancourt,61.0,88370.0
Pays de la Loire,49,Armaillé,322.0,49010.0
Hauts-de-France,59,Escobecques,309.0,59208.0
Grand Est,54,Sivry,270.0,54508.0
Grand Est,57,Bermering,234.0,57065.0
Centre-Val de Loire,45,Cepoy,2443.0,45061.0
Nouvelle-Aquitaine,24,La Roche-Chalais,3037.0,24354.0
Auvergne-Rhône-Alpes,15,Lacapelle-Barrès,62.0,15086.0
Île-de-France,77,Combs-la-Ville,22393.0,77122.0
Auvergne-Rhône-Alpes,42,Saint-Martin-la-Sauveté,1041.0,42260.0
Bourgogne-Franche-Comté,21,Blanot,131.0,21083.0
Nouvelle-Aquitaine,64,Montagut,119.0,64397.0
Hauts-de-France,02,Priez,50.0,2622.0
Grand Est,67,Bitschhoffen,467.0,67048.0
Bourgogne-Franche-Comté,71,Vaudebarrier,260.0,71562.0
Grand Est,88,Esley,194.0,88162.0
Auvergne-Rhône-Alpes,73,Saint-Léger,230.0,73252.0
Hauts-de-France,59,Vieux-Mesnil,646.0,59617.0
Provence-Alpes-Côte d'Azur,13,Arles,53807.0,13004.0
Île-de-France,77,Louan-Villegruis-Fontaine,494.0,77262.0
Île-de-France,78,Saint-Arnoult-en-Yvelines,6224.0,78537.0
Nouvelle-Aquitaine,79,Tessonnière,315.0,79325.0
Hauts-de-France,80,Lamaronde,63.0,80460.0
Occitanie,81,Le Rialet,55.0,81223.0
Occitanie,81,Verdalle,1165.0,81312.0
Occitanie,82,Labastide-du-Temple,1172.0,82080.0
Nouvelle-Aquitaine,86,Loudun,7072.0,86137.0
Nouvelle-Aquitaine,87,Rilhac-Rancon,4619.0,87125.0
Guyane,973,Grand-Santi,7459.0,973357.0
Grand Est,57,Sanry-sur-Nied,299.0,57627.0
Bourgogne-Franche-Comté,58,Montenoison,123.0,58174.0
Hauts-de-France,59,Sassegnies,278.0,59556.0
Hauts-de-France,60,Le Crocq,183.0,60182.0
Hauts-de-France,60,Le Frestoy-Vaux,263.0,60262.0
Normandie,61,Suré,286.0,61476.0
Hauts-de-France,62,Ambleteuse,1848.0,62025.0
Hauts-de-France,62,Éleu-dit-Leauwette,2989.0,62291.0
Auvergne-Rhône-Alpes,63,Marcillat,286.0,63208.0
Nouvelle-Aquitaine,64,Sallespisse,594.0,64501.0
Occitanie,65,Labatut-Rivière,413.0,65240.0
Grand Est,67,Diemeringen,1647.0,67095.0
Grand Est,67,Hoffen,1152.0,67206.0
Pays de la Loire,72,Tresson,463.0,72361.0
Auvergne-Rhône-Alpes,73,Tresserve,3149.0,73300.0
Occitanie,30,Cruviers-Lascours,719.0,30100.0
Occitanie,30,Les Plantiers,261.0,30198.0
Occitanie,32,Boulaur,174.0,32061.0
Occitanie,32,Mauvezin,2205.0,32249.0
Occitanie,34,Aumelas,540.0,34016.0
Centre-Val de Loire,37,Avon-les-Roches,553.0,37012.0
Auvergne-Rhône-Alpes,38,Saint-Étienne-de-Crossey,2650.0,38383.0
Centre-Val de Loire,41,Bauzy,286.0,41013.0
Pays de la Loire,44,Missillac,5342.0,44098.0
Grand Est,51,Pierre-Morains,97.0,51430.0
Grand Est,51,Saron-sur-Aube,309.0,51524.0
Auvergne-Rhône-Alpes,01,Saint-André-sur-Vieux-Jonc,1154.0,1336.0
Auvergne-Rhône-Alpes,07,Étables,914.0,7086.0
Occitanie,11,Villefloure,174.0,11423.0
Bourgogne-Franche-Comté,21,Marsannay-la-Côte,5485.0,21390.0
Bourgogne-Franche-Comté,21,Vitteaux,1096.0,21710.0
Bretagne,22,Plerneuf,1058.0,22188.0
Nouvelle-Aquitaine,23,Boussac-Bourg,764.0,23032.0
Auvergne-Rhône-Alpes,26,Beausemblant,1463.0,26041.0
Auvergne-Rhône-Alpes,26,Montélimar,39924.0,26198.0
Normandie,27,Caumont,1045.0,27133.0
Île-de-France,77,Vaires-sur-Marne,13726.0,77479.0
Occitanie,11,Fajac-la-Relenque,50.0,11134.0
Auvergne-Rhône-Alpes,26,Marsaz,808.0,26177.0
Grand Est,54,Mont-Bonvillers,956.0,54084.0
Grand Est,57,Danne-et-Quatre-Vents,692.0,57168.0
Pays de la Loire,72,Saint-Jean-du-Bois,638.0,72293.0
Auvergne-Rhône-Alpes,74,Saint-Sylvestre,618.0,74254.0
Île-de-France,77,Moussy-le-Vieux,1384.0,77323.0
Île-de-France,78,Bailly,3975.0,78043.0
Hauts-de-France,80,Nampont,255.0,80580.0
Île-de-France,93,Les Lilas,23119.0,93045.0
Normandie,14,Vicques,70.0,14742.0
Grand Est,08,Carignan,2954.0,8090.0
Grand Est,51,Virginy,87.0,51646.0
Occitanie,30,Fontanès,699.0,30114.0
Auvergne-Rhône-Alpes,69,Lozanne,2680.0,69121.0
Île-de-France,77,Forfry,217.0,77193.0
Auvergne-Rhône-Alpes,73,Tournon,625.0,73297.0
Normandie,14,Les Authieux-sur-Calonne,300.0,14032.0
Nouvelle-Aquitaine,24,Le Buisson-de-Cadouin,2014.0,24068.0
Grand Est,88,Xaffévillers,157.0,88527.0
Bretagne,29,Bohars,3556.0,29011.0
Bretagne,29,Locmaria-Plouzané,5180.0,29130.0
Occitanie,30,Cassagnoles,404.0,30071.0
Occitanie,32,Juillac,126.0,32164.0
Occitanie,32,Saint-Germé,502.0,32378.0
Nouvelle-Aquitaine,33,Martillac,3062.0,33274.0
Occitanie,34,Puissalicon,1356.0,34224.0
Auvergne-Rhône-Alpes,38,Valjouffrey,140.0,38522.0
Bourgogne-Franche-Comté,39,Longchaumois,1212.0,39297.0
Centre-Val de Loire,41,Épiais,141.0,41077.0
Auvergne-Rhône-Alpes,42,Saint-Médard-en-Forez,1103.0,42264.0
Occitanie,46,Aujols,370.0,46010.0
Nouvelle-Aquitaine,47,Roquefort,1880.0,47225.0
Occitanie,48,Grandvals,76.0,48071.0
Pays de la Loire,53,Bourgon,658.0,53040.0
Grand Est,54,Flainval,204.0,54195.0
Grand Est,54,Liverdun,6105.0,54318.0
Grand Est,55,Béthelainville,177.0,55047.0
Bretagne,56,Plouay,5731.0,56166.0
Bretagne,56,La Roche-Bernard,701.0,56195.0
Grand Est,57,Guntzviller,402.0,57280.0
Grand Est,57,Manderen,432.0,57439.0
Hauts-de-France,59,Féchain,1773.0,59224.0
Hauts-de-France,60,Daméraucourt,222.0,60193.0
Nouvelle-Aquitaine,64,Bidart,6729.0,64125.0
Nouvelle-Aquitaine,64,Lagor,1211.0,64301.0
Grand Est,67,Neugartheim-Ittlenheim,814.0,67228.0
Bourgogne-Franche-Comté,70,Courmont,129.0,70182.0
Bourgogne-Franche-Comté,71,Saint-Symphorien-d'Ancelles,1194.0,71481.0
Auvergne-Rhône-Alpes,73,Verthemex,216.0,73313.0
Normandie,76,Montreuil-en-Caux,520.0,76449.0
Provence-Alpes-Côte d'Azur,83,Brenon,31.0,83022.0
Nouvelle-Aquitaine,86,Usseau,628.0,86275.0
Grand Est,88,Claudon,221.0,88105.0
Île-de-France,91,Gometz-le-Châtel,2610.0,91275.0
Auvergne-Rhône-Alpes,01,Mantenay-Montlin,317.0,1230.0
Hauts-de-France,02,Chauny,12433.0,2173.0
Hauts-de-France,02,Omissy,791.0,2571.0
Hauts-de-France,02,Travecy,684.0,2746.0
Auvergne-Rhône-Alpes,03,Saulcet,738.0,3267.0
Grand Est,10,Pars-lès-Romilly,842.0,10280.0
Nouvelle-Aquitaine,16,Saint-Georges,58.0,16321.0
Nouvelle-Aquitaine,17,Épargnes,860.0,17152.0
Nouvelle-Aquitaine,19,Laguenne,1416.0,19101.0
Nouvelle-Aquitaine,19,Lascaux,218.0,19109.0
Nouvelle-Aquitaine,19,Saillac,214.0,19179.0
Bourgogne-Franche-Comté,21,Rougemont,165.0,21530.0
Nouvelle-Aquitaine,23,Bénévent-l'Abbaye,807.0,23021.0
Nouvelle-Aquitaine,24,Carsac-Aillac,1643.0,24082.0
Auvergne-Rhône-Alpes,26,Châteauneuf-sur-Isère,3969.0,26084.0
Auvergne-Rhône-Alpes,26,Mornans,71.0,26214.0
Normandie,27,Champignolles,38.0,27143.0
Centre-Val de Loire,28,Faverolles,880.0,28146.0
Occitanie,30,Malons-et-Elze,123.0,30153.0
Nouvelle-Aquitaine,33,La Réole,4367.0,33352.0
Nouvelle-Aquitaine,33,Saint-Sauveur,1328.0,33471.0
Centre-Val de Loire,36,Saint-Août,860.0,36180.0
Centre-Val de Loire,36,Sarzay,323.0,36210.0
Bourgogne-Franche-Comté,39,Les Moussières,180.0,39373.0
Centre-Val de Loire,41,Loreux,221.0,41118.0
Occitanie,46,Lagardelle,122.0,46147.0
Grand Est,51,Luxémont-et-Villotte,455.0,51334.0
Grand Est,51,La Neuville-aux-Bois,155.0,51397.0
Grand Est,51,Rouffy,116.0,51469.0
Grand Est,51,Saint-Euphraise-et-Clairizet,238.0,51479.0
Grand Est,51,Saudoy,371.0,51526.0
Pays de la Loire,53,Nuillé-sur-Vicoin,1243.0,53168.0
Grand Est,54,Brainville,161.0,54093.0
Grand Est,57,Etzling,1222.0,57202.0
Hauts-de-France,59,Montay,309.0,59412.0
Hauts-de-France,59,Neuville-en-Ferrain,10439.0,59426.0
Normandie,61,Neauphe-sous-Essai,212.0,61301.0
Normandie,61,Rânes,1064.0,61344.0
Auvergne-Rhône-Alpes,63,Château-sur-Cher,79.0,63101.0
Auvergne-Rhône-Alpes,63,Moureuille,351.0,63243.0
Grand Est,67,Schaffhouse-près-Seltz,580.0,67440.0
Auvergne-Rhône-Alpes,73,Landry,854.0,73142.0
Auvergne-Rhône-Alpes,73,La Motte-en-Bauges,514.0,73178.0
Normandie,76,Cleuville,203.0,76180.0
Nouvelle-Aquitaine,79,Sainte-Radegonde,1893.0,79292.0
Provence-Alpes-Côte d'Azur,83,Figanières,2655.0,83056.0
Pays de la Loire,85,Palluau,1097.0,85169.0
Grand Est,88,Autigny-la-Tour,170.0,88019.0
Bourgogne-Franche-Comté,89,Courtoin,43.0,89126.0
Bourgogne-Franche-Comté,89,Lichères-près-Aigremont,166.0,89224.0
Île-de-France,95,Écouen,7328.0,95205.0
Île-de-France,95,Mériel,5110.0,95392.0
Guyane,973,Camopi,1810.0,973356.0
Auvergne-Rhône-Alpes,01,Marsonnas,997.0,1236.0
Hauts-de-France,02,Buironfosse,1166.0,2135.0
Hauts-de-France,02,Fresnoy-le-Grand,3000.0,2334.0
Hauts-de-France,02,Louâtre,206.0,2441.0
Auvergne-Rhône-Alpes,03,Saint-Plaisir,393.0,3251.0
Auvergne-Rhône-Alpes,03,Vaux,1125.0,3301.0
Provence-Alpes-Côte d'Azur,04,Clumanc,212.0,4059.0
Provence-Alpes-Côte d'Azur,05,Chabottes,858.0,5029.0
Auvergne-Rhône-Alpes,07,Mazan-l'Abbaye,122.0,7154.0
Grand Est,08,Fligny,185.0,8172.0
Grand Est,10,Saint-Léger-sous-Margerie,66.0,10346.0
Occitanie,11,Villeneuve-lès-Montréal,295.0,11432.0
Auvergne-Rhône-Alpes,15,Espinasse,82.0,15065.0
Nouvelle-Aquitaine,24,Aubas,640.0,24014.0
Normandie,27,Étrépagny,3910.0,27226.0
Normandie,76,Sainte-Geneviève,276.0,76578.0
Île-de-France,77,Cesson,10441.0,77067.0
Île-de-France,77,Rozay-en-Brie,2882.0,77393.0
Hauts-de-France,80,Vaux-sur-Somme,315.0,80784.0
Nouvelle-Aquitaine,86,Pouillé,657.0,86198.0
Occitanie,32,Riguepeu,220.0,32343.0
Centre-Val de Loire,37,Villeloin-Coulangé,630.0,37277.0
Centre-Val de Loire,45,Ouzouer-sous-Bellegarde,321.0,45243.0
Grand Est,51,Venteuil,543.0,51605.0
Auvergne-Rhône-Alpes,01,Villeneuve,1517.0,1446.0
Auvergne-Rhône-Alpes,03,Yzeure,13787.0,3321.0
Provence-Alpes-Côte d'Azur,05,La Freissinouse,840.0,5059.0
Provence-Alpes-Côte d'Azur,06,Roquestéron,589.0,6106.0
Grand Est,08,Signy-le-Petit,1286.0,8420.0
Occitanie,09,Durfort,148.0,9109.0
Occitanie,12,Montagnol,130.0,12147.0
Nouvelle-Aquitaine,17,Colombiers,324.0,17115.0
Bretagne,22,Le Moustoir,682.0,22157.0
Nouvelle-Aquitaine,23,Lavaveix-les-Mines,732.0,23105.0
Nouvelle-Aquitaine,24,Bouillac,127.0,24052.0
Auvergne-Rhône-Alpes,26,Lapeyrouse-Mornay,1235.0,26155.0
Normandie,27,Daubeuf-près-Vatteville,480.0,27202.0
Grand Est,54,Petit-Failly,87.0,54420.0
Grand Est,55,Landrecourt-Lempire,209.0,55276.0
Hauts-de-France,59,Thiant,2860.0,59589.0
Hauts-de-France,60,Fresnoy-en-Thelle,954.0,60259.0
Hauts-de-France,62,Foufflin-Ricametz,158.0,62348.0
Auvergne-Rhône-Alpes,63,Chaumont-le-Bourg,238.0,63105.0
Auvergne-Rhône-Alpes,63,Heume-l'Église,110.0,63176.0
Nouvelle-Aquitaine,64,Larreule,188.0,64318.0
Nouvelle-Aquitaine,64,Mazères-Lezons,1891.0,64373.0
Bourgogne-Franche-Comté,71,Autun,14728.0,71014.0
Bourgogne-Franche-Comté,71,Baron,315.0,71021.0
Pays de la Loire,72,Conlie,1909.0,72089.0
Pays de la Loire,72,Dissay-sous-Courcillon,967.0,72115.0
Auvergne-Rhône-Alpes,73,Bourg-Saint-Maurice,7675.0,73054.0
Île-de-France,77,Beton-Bazoches,910.0,77032.0
Île-de-France,95,La Roche-Guyon,510.0,95523.0
Grand Est,54,Malavillers,140.0,54337.0
Grand Est,55,Naives-en-Blois,165.0,55368.0
Grand Est,55,Varennes-en-Argonne,669.0,55527.0
Bretagne,56,Lanouée,1817.0,56102.0
Grand Est,57,Féy,757.0,57212.0
Hauts-de-France,59,Carnin,1007.0,59133.0
Hauts-de-France,60,Chepoix,419.0,60146.0
Hauts-de-France,60,Mureaumont,156.0,60444.0
Hauts-de-France,62,Essars,1744.0,62310.0
Hauts-de-France,62,Gouy-Servins,347.0,62380.0
Hauts-de-France,62,Ligny-sur-Canche,194.0,62513.0
Auvergne-Rhône-Alpes,63,Saint-Gervazy,335.0,63356.0
Nouvelle-Aquitaine,64,Idaux-Mendy,270.0,64268.0
Nouvelle-Aquitaine,64,Narp,118.0,64414.0
Grand Est,68,Liebenswiller,204.0,68183.0
Auvergne-Rhône-Alpes,69,Jonage,5927.0,69279.0
Bourgogne-Franche-Comté,70,Bay,135.0,70057.0
Normandie,76,Longroy,650.0,76394.0
Auvergne-Rhône-Alpes,01,Prémeyzel,251.0,1310.0
Hauts-de-France,02,Bièvres,86.0,2088.0
Hauts-de-France,02,Charly-sur-Marne,2680.0,2163.0
Grand Est,08,La Neuville-aux-Joûtes,368.0,8318.0
Occitanie,12,Camboulazet,433.0,12045.0
Occitanie,12,Peux-et-Couffouleux,91.0,12179.0
Auvergne-Rhône-Alpes,15,Saint-Santin-Cantalès,314.0,15211.0
Normandie,27,Ivry-la-Bataille,2799.0,27355.0
Normandie,27,Mesnil-en-Ouche,4857.0,27049.0
Centre-Val de Loire,28,La Chaussée-d'Ivry,1139.0,28096.0
Bretagne,29,Lanvéoc,2208.0,29120.0
Occitanie,31,Burgalays,129.0,31092.0
Occitanie,31,Montastruc-Savès,76.0,31359.0
Occitanie,32,Pauilhac,680.0,32306.0
Nouvelle-Aquitaine,33,Baron,1171.0,33028.0
Bretagne,35,Chauvigné,879.0,35075.0
Centre-Val de Loire,37,Autrèche,433.0,37009.0
Bourgogne-Franche-Comté,39,Nancuise,47.0,39380.0
Nouvelle-Aquitaine,40,Callen,151.0,40060.0
Nouvelle-Aquitaine,40,Parentis-en-Born,6300.0,40217.0
Nouvelle-Aquitaine,40,Saint-Paul-lès-Dax,13697.0,40279.0
Centre-Val de Loire,45,Saint-Maurice-sur-Fessard,1240.0,45293.0
Grand Est,51,Saint-Loup,85.0,51495.0
Grand Est,52,Aillianville,173.0,52003.0
Normandie,27,Thiberville,1847.0,27629.0
Occitanie,31,Saint-Geniès-Bellevue,2496.0,31484.0
Occitanie,32,Cahuzac-sur-Adour,233.0,32070.0
Occitanie,32,Lasseube-Propre,339.0,32201.0
Occitanie,32,Saint-Soulan,165.0,32407.0
Nouvelle-Aquitaine,33,Gensac,818.0,33186.0
Nouvelle-Aquitaine,33,Gradignan,26029.0,33192.0
Auvergne-Rhône-Alpes,42,Graix,150.0,42101.0
Auvergne-Rhône-Alpes,43,Riotord,1191.0,43163.0
Centre-Val de Loire,45,Erceville,314.0,45135.0
Centre-Val de Loire,45,Mormant-sur-Vernisson,118.0,45216.0
Centre-Val de Loire,45,Neuville-aux-Bois,4663.0,45224.0
Occitanie,46,Saint-Médard,180.0,46280.0
Nouvelle-Aquitaine,47,Pujols,3746.0,47215.0
Grand Est,52,Germaines,36.0,52216.0
Pays de la Loire,53,Saint-Denis-de-Gastines,1584.0,53211.0
Pays de la Loire,53,Saint-Erblon,178.0,53214.0
Grand Est,55,Le Neufour,75.0,55379.0
Grand Est,57,Ars-Laquenexy,944.0,57031.0
Grand Est,57,Retonfey,1400.0,57575.0
Bourgogne-Franche-Comté,58,Châtin,91.0,58066.0
Hauts-de-France,59,Preux-au-Bois,856.0,59472.0
Hauts-de-France,60,Coudun,1089.0,60166.0
Hauts-de-France,60,Croissy-sur-Celle,269.0,60183.0
Hauts-de-France,62,Douriez,343.0,62275.0
Auvergne-Rhône-Alpes,63,Le Cendre,5384.0,63069.0
Nouvelle-Aquitaine,64,Bérenx,439.0,64112.0
Nouvelle-Aquitaine,64,Labastide-Villefranche,353.0,64291.0
Grand Est,67,Issenhausen,110.0,67225.0
Grand Est,68,Liebsdorf,322.0,68184.0
Grand Est,68,Lutter,286.0,68194.0
Auvergne-Rhône-Alpes,69,Chaussan,1145.0,69051.0
Auvergne-Rhône-Alpes,03,Saint-Léopardin-d'Augy,399.0,3241.0
Nouvelle-Aquitaine,33,Dardenac,87.0,33148.0
Bretagne,35,Landéan,1258.0,35142.0
Bourgogne-Franche-Comté,39,Menotey,313.0,39323.0
Nouvelle-Aquitaine,40,Saint-Cricq-du-Gave,425.0,40254.0
Auvergne-Rhône-Alpes,43,Saint-Étienne-sur-Blesle,57.0,43182.0
Pays de la Loire,44,Orvault,26618.0,44114.0
Pays de la Loire,44,Oudon,3828.0,44115.0
Centre-Val de Loire,45,Marigny-les-Usages,1526.0,45197.0
Grand Est,51,Chepy,442.0,51149.0
Grand Est,51,Montmirail,3686.0,51380.0
Grand Est,51,Vaudemange,310.0,51599.0
Grand Est,55,Buzy-Darmont,575.0,55094.0
Bretagne,56,Saint-Thuriau,1936.0,56237.0
Grand Est,57,Lhor,134.0,57410.0
Hauts-de-France,59,Dechy,5350.0,59170.0
Hauts-de-France,59,Thun-l'Évêque,761.0,59593.0
Hauts-de-France,60,Domfront,309.0,60200.0
Hauts-de-France,60,Lévignen,965.0,60358.0
Hauts-de-France,62,Bellinghem,1095.0,62471.0
Hauts-de-France,62,Coulomby,743.0,62245.0
Auvergne-Rhône-Alpes,63,Prompsat,426.0,63288.0
Nouvelle-Aquitaine,64,Gabaston,671.0,64227.0
Occitanie,65,Saint-Créac,96.0,65386.0
Occitanie,66,Le Soler,7779.0,66195.0
Grand Est,67,Berg,372.0,67029.0
Grand Est,68,Ungersheim,2290.0,68343.0
Bourgogne-Franche-Comté,70,Traves,372.0,70504.0
Bourgogne-Franche-Comté,71,Messey-sur-Grosne,764.0,71296.0
Bourgogne-Franche-Comté,71,Saint-Mard-de-Vaux,290.0,71447.0
Auvergne-Rhône-Alpes,74,Clarafond-Arcine,1043.0,74077.0
Normandie,76,Belbeuf,2180.0,76069.0
Grand Est,57,Buchy,109.0,57116.0
Grand Est,57,Harprich,172.0,57297.0
Grand Est,57,Harreberg,411.0,57298.0
Grand Est,57,Laneuveville-en-Saulnois,305.0,57381.0
Hauts-de-France,59,Quiévy,1785.0,59485.0
Hauts-de-France,60,Campeaux,529.0,60122.0
Hauts-de-France,60,Hermes,2532.0,60313.0
Normandie,61,Bellême,1548.0,61038.0
Hauts-de-France,62,Bayenghem-lès-Seninghem,330.0,62088.0
Auvergne-Rhône-Alpes,63,Vernines,460.0,63451.0
Pays de la Loire,72,Saint-Rémy-du-Val,534.0,72317.0
Pays de la Loire,72,Saint-Victeur,458.0,72323.0
Hauts-de-France,02,Coulonges-Cohan,451.0,2220.0
Hauts-de-France,02,Monceau-le-Neuf-et-Faucouzy,321.0,2491.0
Grand Est,10,Isle-Aubigny,186.0,10174.0
Occitanie,11,Tourouzelle,472.0,11393.0
Normandie,14,La Cambe,579.0,14124.0
Normandie,14,Marolles,798.0,14403.0
Auvergne-Rhône-Alpes,15,Le Monteil,290.0,15131.0
Nouvelle-Aquitaine,17,Le Gicq,133.0,17177.0
Bourgogne-Franche-Comté,21,Courlon,85.0,21207.0
Bretagne,22,Languédias,529.0,22104.0
Normandie,27,Muzy,836.0,27423.0
Normandie,27,Serez,149.0,27621.0
Centre-Val de Loire,28,La Chapelle-Fortin,194.0,28077.0
Occitanie,30,Rousson,4137.0,30223.0
Occitanie,31,Frontignan-de-Comminges,78.0,31200.0
Occitanie,32,Caupenne-d'Armagnac,447.0,32094.0
Occitanie,32,Saint-Paul-de-Baïse,104.0,32402.0
Occitanie,34,Saint-Jean-de-Buèges,192.0,34264.0
Nouvelle-Aquitaine,40,Saint-Jean-de-Marsacq,1590.0,40264.0
Pays de la Loire,44,La Planche,2642.0,44127.0
Occitanie,48,Les Monts-Verts,361.0,48012.0
Grand Est,51,Étoges,466.0,51238.0
Nouvelle-Aquitaine,79,Scillé,371.0,79309.0
Hauts-de-France,80,Ercourt,123.0,80280.0
Provence-Alpes-Côte d'Azur,84,Modène,460.0,84077.0
Bourgogne-Franche-Comté,89,Égleny,465.0,89150.0
Bourgogne-Franche-Comté,58,Saint-Germain-des-Bois,115.0,58242.0
Hauts-de-France,59,Masny,4177.0,59390.0
Hauts-de-France,62,Neuville-Bourjonval,170.0,62608.0
Hauts-de-France,62,Torcy,161.0,62823.0
Hauts-de-France,62,Trescault,182.0,62830.0
Nouvelle-Aquitaine,64,Vialer,194.0,64552.0
Occitanie,65,Lapeyre,103.0,65260.0
Occitanie,66,Angoustrine-Villeneuve-des-Escaldes,695.0,66005.0
Grand Est,67,Rimsdorf,320.0,67401.0
Bourgogne-Franche-Comté,70,Bourbévelle,83.0,70086.0
Bourgogne-Franche-Comté,70,Membrey,250.0,70340.0
Bourgogne-Franche-Comté,71,Vers,241.0,71572.0
Pays de la Loire,72,La Chapelle-Huon,561.0,72064.0
Auvergne-Rhône-Alpes,74,Les Villards-sur-Thônes,1095.0,74302.0
Normandie,76,Cottévrard,469.0,76188.0
Auvergne-Rhône-Alpes,01,Châtillon-en-Michaille,3656.0,1091.0
Provence-Alpes-Côte d'Azur,05,Champoléon,148.0,5032.0
Bourgogne-Franche-Comté,21,Benoisey,107.0,21064.0
Normandie,27,La Lande-Saint-Léger,360.0,27361.0
Normandie,27,Piencourt,157.0,27455.0
Normandie,27,Les Préaux,392.0,27476.0
Centre-Val de Loire,28,Ymonville,503.0,28426.0
Occitanie,31,Saint-Jean,10878.0,31488.0
Bretagne,35,Saint-Suliac,947.0,35314.0
Auvergne-Rhône-Alpes,38,Rovon,621.0,38345.0
Nouvelle-Aquitaine,40,Le Leuy,245.0,40153.0
Auvergne-Rhône-Alpes,42,Saint-Jean-la-Vêtre,333.0,42238.0
Centre-Val de Loire,45,Saint-Michel,125.0,45294.0
Occitanie,48,Molezon,97.0,48098.0
Normandie,50,Le Mesnil-Gilbert,141.0,50312.0
Normandie,50,Sainte-Cécile,842.0,50453.0
Grand Est,52,Vroncourt-la-Côte,24.0,52549.0
Île-de-France,77,Darvault,877.0,77156.0
Île-de-France,77,Esmans,914.0,77172.0
Occitanie,82,Saint-Sardos,1135.0,82173.0
Occitanie,82,Verlhac-Tescou,534.0,82192.0
Provence-Alpes-Côte d'Azur,84,Camaret-sur-Aigues,4667.0,84029.0
Grand Est,88,Vincey,2226.0,88513.0
Bourgogne-Franche-Comté,89,Bussy-en-Othe,763.0,89059.0
Île-de-France,91,Soisy-sur-École,1288.0,91599.0
Normandie,27,Louye,236.0,27376.0
Normandie,27,Marbeuf,474.0,27389.0
Centre-Val de Loire,28,Le Boullay-Thierry,561.0,28055.0
Centre-Val de Loire,28,Ollé,628.0,28286.0
Centre-Val de Loire,36,Vijon,313.0,36240.0
Centre-Val de Loire,37,Cussay,591.0,37094.0
Nouvelle-Aquitaine,40,Pouillon,3150.0,40233.0
Auvergne-Rhône-Alpes,43,Brives-Charensac,4352.0,43041.0
Pays de la Loire,44,Savenay,8817.0,44195.0
Centre-Val de Loire,45,Semoy,3234.0,45308.0
Occitanie,48,Paulhac-en-Margeride,104.0,48110.0
Occitanie,48,Saint-Pierre-le-Vieux,324.0,48177.0
Pays de la Loire,49,Louresse-Rochemenier,859.0,49182.0
Normandie,50,Le Neufbourg,431.0,50371.0
Normandie,50,Saint-Christophe-du-Foc,440.0,50454.0
Grand Est,51,Bettancourt-la-Longue,82.0,51057.0
Grand Est,51,Taissy,2275.0,51562.0
Grand Est,51,Vavray-le-Grand,169.0,51601.0
Provence-Alpes-Côte d'Azur,06,Valdeblore,1105.0,6153.0
Auvergne-Rhône-Alpes,07,Saint-Marcel-lès-Annonay,1468.0,7265.0
Grand Est,08,Doumely-Bégny,79.0,8143.0
Occitanie,09,Senconac,12.0,9287.0
Occitanie,11,Taurize,111.0,11387.0
Normandie,14,Sainte-Marie-Outre-l'Eau,123.0,14619.0
Nouvelle-Aquitaine,16,Lichères,89.0,16184.0
Centre-Val de Loire,18,La Chapelle-Hugon,398.0,18048.0
Nouvelle-Aquitaine,23,Évaux-les-Bains,1433.0,23076.0
Nouvelle-Aquitaine,23,Saint-Silvain-Bas-le-Roc,425.0,23240.0
Nouvelle-Aquitaine,24,Fougueyrolles,509.0,24189.0
Bourgogne-Franche-Comté,25,Grandfontaine-sur-Creuse,75.0,25289.0
Grand Est,54,Noviant-aux-Prés,267.0,54404.0
Grand Est,54,Vathiménil,363.0,54550.0
Grand Est,57,Epping,581.0,57195.0
Grand Est,57,Vœlfling-lès-Bouzonville,159.0,57749.0
Hauts-de-France,59,Oudezeele,694.0,59453.0
Hauts-de-France,60,Breuil-le-Sec,2654.0,60106.0
Normandie,61,Vieux-Pont,203.0,61503.0
Hauts-de-France,62,Biache-Saint-Vaast,4090.0,62128.0
Hauts-de-France,62,Rebreuve-Ranchicourt,1101.0,62693.0
Hauts-de-France,62,Willencourt,138.0,62891.0
Auvergne-Rhône-Alpes,63,La Bourboule,1829.0,63047.0
Nouvelle-Aquitaine,64,Doazon,193.0,64200.0
Occitanie,65,Vic-en-Bigorre,5210.0,65460.0
Occitanie,66,Castelnou,336.0,66044.0
Auvergne-Rhône-Alpes,69,Meys,867.0,69132.0
Bourgogne-Franche-Comté,70,Montigny-lès-Vesoul,686.0,70363.0
Bourgogne-Franche-Comté,71,Briant,227.0,71060.0
Bourgogne-Franche-Comté,71,Sornay,2103.0,71528.0
Île-de-France,78,Beynes,7682.0,78062.0
Occitanie,81,Roquecourbe,2249.0,81227.0
Occitanie,82,Lauzerte,1480.0,82094.0
Pays de la Loire,85,Le Perrier,2020.0,85172.0
Hauts-de-France,02,Vendhuile,573.0,2776.0
