LastUpdated,Postal_Code,City,NO2,O3,PM10,PM2.5,Country.Code,Location,Latitude,Longitude,Country.Label,Department,Region
2024-09-18 23:00:00,45200,Montargis,17.7,64.5,28.6,13.2,FR,4e Arrondissement,48.8594439994682,2.351111,France,Paris,Île-de-France
2018-04-25 02:00:00,45700,Villemandeur,3.35,81.6,25.05,14.05,FR,Inconnu,50.0930799994718,3.850003,France,Nord,Hauts-de-France
2020-12-14 13:00:00,45700,Villemandeur,9.1,37.1,45.5,41.2,FR,Cimetière,46.8645299998696,1.77194400005214,France,Indre,Centre-Val de Loire
2018-04-25 02:00:00,45760,Marigny-les-Usages,,69.33,,,FR,Inconnu,44.0128559998603,1.37530519955676,France,Tarn-et-Garonne,Occitanie
2024-09-18 23:00:00,45760,Marigny-les-Usages,,74.1,,,FR,Inconnu,48.6530599999378,-2.00267999980351,France,Ille-et-Vilaine,Bretagne
2018-04-25 02:00:00,45800,Saint-Jean-de-Braye,9.93,,6.8,8.3,FR,Inconnu,43.6390039998181,5.1010969997566,France,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur
2022-12-31 01:00:00,45800,Saint-Jean-de-Braye,3.2,,6.8,3.9,FR,Inconnu,47.3513680002532,5.07070600015813,France,Côte-d'Or,Bourgogne-Franche-Comté
2018-12-27 08:00:00,47000,Agen,23.2,1.1,16.0,,FR,Inconnu,47.3210799999773,-2.12732200005993,France,Loire-Atlantique,Pays de la Loire
2024-03-04 08:00:00,47200,Marmande,33.4,,9.8,5.7,FR,Inconnu,49.1798319998666,-0.329750000098078,France,Calvados,Normandie
2024-09-16 08:00:00,47200,Marmande,24.8,,15.5,2.0,FR,Inconnu,45.8232230002939,4.95395800025814,France,Ain,Auvergne-Rhône-Alpes
2024-03-11 09:00:00,49007,Angers,5.4,64.2,,,FR,Inconnu,47.2041199999351,-1.56481099993071,France,Loire-Atlantique,Pays de la Loire
2024-09-16 23:00:00,49051,Angers,8.8,,12.55,10.4,FR,Inconnu,47.2041199999351,-1.56481099993071,France,Loire-Atlantique,Pays de la Loire
2024-09-16 23:00:00,49080,Bouchemaine,,66.3,,,FR,Inconnu,44.8612099998848,-0.580370000254293,France,Gironde,Nouvelle-Aquitaine
2024-09-16 23:00:00,49300,Cholet,6.5,64.4,6.5,,FR,Inconnu,45.6750000001249,6.38972200044397,France,Savoie,Auvergne-Rhône-Alpes
2024-09-18 23:00:00,50000,Saint-Lô,10.4,72.9,43.6,,FR,Centre de secours,47.1701659999984,1.40969400041023,France,Indre,Centre-Val de Loire
2021-12-09 01:00:00,50100,Cherbourg-en-Cotentin,2.4,82.0,13.8,3.7,FR,Inconnu,45.7200240000445,4.8181560001567,France,Métropole de Lyon,Auvergne-Rhône-Alpes
2024-09-16 08:00:00,50100,Cherbourg-en-Cotentin,8.8,70.1307783890303,7.1,3.7,FR,Inconnu,14.6106530003893,-61.002586000064,France,Martinique,Martinique
2024-09-18 23:00:00,50100,Cherbourg-en-Cotentin,28.3,70.1,44.1,23.5,FR,Inconnu,43.6851900000749,7.21117399998479,France,Alpes-Maritimes,Provence-Alpes-Côte d'Azur
2024-09-16 23:00:00,51000,Châlons-en-Champagne,5.7,58.6,10.4,,FR,Inconnu,45.6018999997678,4.80220000011266,France,Rhône,Auvergne-Rhône-Alpes
2024-09-16 23:00:00,51100,Reims,18.049999999999997,56.9,17.25,7.949999999999999,FR,Station d'Épuration de Noeux-Les-Mines,50.4897199999063,2.66641999963169,France,Pas-de-Calais,Hauts-de-France
2018-01-05 13:00:00,51110,Bourgogne-Fresne,15.18,62.8,10.65,,FR,Inconnu,48.1152100001935,-1.67308799988918,France,Ille-et-Vilaine,Bretagne
2024-09-16 08:00:00,51200,Épernay,18.5,,15.7,8.6,FR,Inconnu,45.0147800000761,-0.533942000420932,France,Gironde,Nouvelle-Aquitaine
2024-07-23 13:00:00,51300,Vitry-le-François,2.2,30.8,,,FR,Inconnu,47.8377500002934,1.9446669999777,France,Loiret,Centre-Val de Loire
2024-09-16 23:00:00,51450,Bétheny,6.9,60.4,14.1,,FR,Inconnu,44.5694430002562,5.27897200043165,France,Drôme,Auvergne-Rhône-Alpes
2024-09-16 23:00:00,52100,Saint-Dizier,5.4,67.2,13.3,5.6,FR,Inconnu,48.6103630000932,7.78163100034898,France,Bas-Rhin,Grand Est
2024-03-11 07:00:00,53000,Laval,5.9,58.4,-1.0,4.0,FR,Inconnu,48.6103630000932,7.78163100034898,France,Bas-Rhin,Grand Est
2024-09-18 23:00:00,53000,Laval,10.3,58.4,-1.0,4.0,FR,Inconnu,47.9070800000607,1.90113899993502,France,Loiret,Centre-Val de Loire
2024-09-16 23:00:00,53290,Saint-Denis-d'Anjou,3.3,61.0,5.3,2.9,FR,Inconnu,49.6422500002307,-1.62436100013966,France,Manche,Normandie
2024-01-29 18:00:00,54000,Nancy,39.7,,,11.1,FR,Inconnu,49.1922200000328,-0.391111000326555,France,Calvados,Normandie
2024-03-11 09:00:00,54000,Nancy,6.1,,,11.1,FR,Inconnu,45.9096999999883,6.11824999958726,France,Haute-Savoie,Auvergne-Rhône-Alpes
2024-09-18 23:00:00,54100,Nancy,4.4,81.8,54.3,15.35,FR,Inconnu,46.1958299999168,6.24055600011761,France,Haute-Savoie,Auvergne-Rhône-Alpes
2024-09-16 08:00:00,54160,Frolois,,,10.8,,FR,La Défense,48.8913880002415,2.24055599987591,France,Hauts-de-Seine,Île-de-France
2020-03-26 13:00:00,54210,Saint-Nicolas-de-Port,6.5,,,,FR,Inconnu,50.378220000192,3.06585999960954,France,Nord,Hauts-de-France
2024-09-18 23:00:00,54230,Neuves-Maisons,,,48.7,,FR,Verger,48.3547000001938,2.6453000000409,France,Seine-et-Marne,Île-de-France
2024-09-18 23:00:00,54300,Lunéville,6.7,,,15.4,FR,Inconnu,48.8813900000285,2.27805599983326,France,Hauts-de-Seine,Île-de-France
2024-03-04 08:00:00,54520,Laxou,14.1,,,7.5,FR,Inconnu,50.456470000169,3.42794000027044,France,Nord,Hauts-de-France
2024-03-11 09:00:00,54600,Villers-lès-Nancy,4.1,85.0,,,FR,Inconnu,48.7991680000162,2.13055599976146,France,Yvelines,Île-de-France
2023-09-18 13:00:00,54700,Atton,23.3,,1.4,,FR,Inconnu,45.1806900002892,5.72062499982689,France,Isère,Auvergne-Rhône-Alpes
2022-04-19 05:00:00,54700,Blénod-lès-Pont-à-Mousson,,,12.2,,FR,Inconnu,48.6458359997777,4.96611099961485,France,Haute-Marne,Grand Est
2024-09-16 08:00:00,54700,Pont-à-Mousson,,,11.3,,FR,Inconnu,43.6236080001413,1.43853099990713,France,Haute-Garonne,Occitanie
2021-03-25 04:00:00,54710,Fléville-devant-Nancy,16.7,,15.2,,FR,Inconnu,47.2641200000181,-2.24985799984573,France,Loire-Atlantique,Pays de la Loire
2021-03-17 04:00:00,55000,Bar-le-Duc,7.7,50.5,10.8,,FR,Inconnu,50.6943499999625,1.57657000000044,France,Pas-de-Calais,Hauts-de-France
2019-05-02 13:00:00,55130,Houdelaincourt,6.0,92.4,93.2,104.2,FR,Inconnu,50.9472900000261,1.84308000007845,France,Pas-de-Calais,Hauts-de-France
2024-09-16 08:00:00,55160,Jonville-en-Woëvre,7.5,71.2,17.2,11.2,FR,Inconnu,49.2822199998627,4.05111100029618,France,Marne,Grand Est
2024-03-09 00:00:00,55430,Belleville-sur-Meuse,13.7,,,9.2,FR,Inconnu,49.8772200002389,2.28249999967978,France,Somme,Hauts-de-France
2017-05-31 09:00:00,56000,Vannes,24.85,8.03,23.0,13.1,FR,Mairie,43.9496729999063,4.80434099984507,France,Vaucluse,Provence-Alpes-Côte d'Azur
2024-01-29 18:00:00,56000,Vannes,9.3,38.5,23.0,13.1,FR,Zoodyssée,46.1432340000161,-0.395913000373364,France,Deux-Sèvres,Nouvelle-Aquitaine
2024-09-18 23:00:00,56000,Vannes,7.5,70.8,37.9,21.5,FR,Inconnu,44.9200800000815,2.44108199977878,France,Cantal,Auvergne-Rhône-Alpes
2020-12-03 01:00:00,56100,Lorient,6.8,76.0,30.2,16.9,FR,Hôpital Flaubert,49.5001870002225,0.110903000112771,France,Seine-Maritime,Normandie
2024-01-29 18:00:00,56100,Lorient,10.3,41.7,30.2,16.9,FR,Hôpital Flaubert,49.5001870002225,0.110903000112771,France,Seine-Maritime,Normandie
2024-03-11 10:00:00,56100,Lorient,5.8,48.900285867428984,37.2,22.0,FR,Inconnu,-21.2943300002787,55.6279300001449,France,La Réunion,La Réunion
2024-09-18 23:00:00,56100,Lorient,6.1,82.0,38.7,22.3,FR,Inconnu,46.162556,-1.153603,France,Charente-Maritime,Nouvelle-Aquitaine
2024-03-11 10:00:00,57000,Metz,9.0,59.2,15.2,13.4,FR,Inconnu,43.575558,1.418611,France,Haute-Garonne,Occitanie
2019-04-11 10:00:00,57014,Metz,8.9,,15.3,,FR,Inconnu,43.605,3.8746,France,Hérault,Occitanie
2024-09-17 23:00:00,57070,Metz,15.4,,10.1,0.9,FR,Inconnu,48.006935,2.74001,France,Loiret,Centre-Val de Loire
2020-03-24 15:00:00,57070,Saint-Julien-lès-Metz,69.5,,0.0,,FR,Inconnu,47.322826,-2.039853,France,Loire-Atlantique,Pays de la Loire
2023-01-17 11:00:00,57100,Thionville,4.4,63.85,9.3,9.8,FR,Inconnu,41.949223,8.757583,France,Corse-du-Sud,Corse
2024-09-17 23:00:00,57100,Thionville,7.25,63.85,24.0,9.8,FR,Gymnase des Carabins,43.4588738424815,4.93416737793045,France,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur
2024-09-17 23:00:00,57160,Scy-Chazelles,4.6,73.3,,,FR,4e Arrondissement,43.3060996358468,5.39579363613379,France,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur
2018-04-12 14:00:00,57175,Gandrange,,,2.0,,FR,Inconnu,48.7314125600919,1.36388514642015,France,Eure-et-Loir,Centre-Val de Loire
2024-09-18 23:00:00,57600,Forbach,21.3,58.9,18.9,7.6,FR,Le palais de l'Univers et des Sciences,50.9959079994751,2.365994,France,Nord,Hauts-de-France
2019-07-10 12:00:00,57640,Malroy,6.3,,1.5,,FR,Inconnu,47.5945165359368,1.30173969506476,France,Loir-et-Cher,Centre-Val de Loire
2021-01-01 01:00:00,57700,Hayange,12.0,,19.9,,FR,Inconnu,-21.009739859322,55.2727106111753,France,La Réunion,La Réunion
2024-09-16 08:00:00,57700,Hayange,12.0,,13.1,,FR,14e Arrondissement,48.8277822163547,2.32749896854232,France,Paris,Île-de-France
2024-09-18 23:00:00,57830,Héming,6.8,,42.0,,FR,Centre Ophtalmologique,49.1752491940393,-0.35361103181024,France,Calvados,Normandie
2024-01-29 17:00:00,58000,Nevers,22.9,26.3,10.4,13.3,FR,Service Santé Environnement,48.1108129462492,-1.68282300489394,France,Ille-et-Vilaine,Bretagne
2024-09-18 23:00:00,58000,Nevers,21.2,13.4,12.4,7.6,FR,Inconnu,46.7972219994643,4.853889,France,Saône-et-Loire,Bourgogne-Franche-Comté
2024-01-29 18:00:00,58230,Saint-Brisson,1.4,65.6,3.2,3.8,FR,Inconnu,48.0926809994664,-1.690319,France,Ille-et-Vilaine,Bretagne
2024-09-16 08:00:00,58230,Saint-Brisson,1.9,30.1,10.8,5.0,FR,Inconnu,50.3274999994726,3.4,France,Nord,Hauts-de-France
2018-04-25 02:00:00,59000,Lille,6.8,,9.1,6.98,FR,Inconnu,47.4193389994652,0.684139,France,Indre-et-Loire,Centre-Val de Loire
2024-09-16 23:00:00,59100,Roubaix,11.0,,9.7,2.8,FR,Inconnu,47.2946400002569,6.82586099958978,France,Doubs,Bourgogne-Franche-Comté
2024-09-16 23:00:00,59139,Wattignies,,58.9,,,FR,Inconnu,45.87583500017,0.823951000371826,France,Haute-Vienne,Nouvelle-Aquitaine
2024-01-29 18:00:00,59180,Cappelle-la-Grande,29.4,15.1,12.0,2.65,FR,Inconnu,49.4366999998995,1.09883799978172,France,Seine-Maritime,Normandie
2024-09-13 08:00:00,59180,Cappelle-la-Grande,3.5,69.6,13.7,2.65,FR,Inconnu,5.16424799969236,-52.6464900004207,France,Guyane,Guyane
2018-04-25 02:00:00,59200,Tourcoing,7.0,57.7,10.5,4.5,FR,Inconnu,43.3108000001887,-0.391543000146688,France,Pyrénées-Atlantiques,Nouvelle-Aquitaine
2018-12-13 10:00:00,59200,Tourcoing,7.0,57.7,16.8,4.5,FR,7e Arrondissement,45.7352900001264,4.8297939998526,France,Rhône,Auvergne-Rhône-Alpes
2024-09-16 23:00:00,59200,Tourcoing,7.0,57.7,9.5,4.5,FR,Inconnu,43.7865829996798,7.37328299968828,France,Alpes-Maritimes,Provence-Alpes-Côte d'Azur
2018-04-25 02:00:00,59220,Denain,8.78,51.9,10.4,7.6,FR,Église Saint François de Sales,45.9614100000765,4.46571099955156,France,Rhône,Auvergne-Rhône-Alpes
2024-09-17 23:00:00,59220,Denain,7.5,75.6,15.8,7.6,FR,Market Chalette-Sur-Loing,48.0069349997759,2.7401109996672,France,Loiret,Centre-Val de Loire
2018-04-23 13:00:00,59230,Saint-Amand-les-Eaux,5.35,61.5,,,FR,Rocade,14.6138439998999,-61.063490000358,France,Martinique,Martinique
2024-09-17 23:00:00,59230,Saint-Amand-les-Eaux,8.2,56.6,,,FR,Inconnu,45.8299749997519,1.25477199998511,France,Haute-Vienne,Nouvelle-Aquitaine
2018-04-25 02:00:00,59240,Dunkerque,,,10.65,2.53,FR,Inconnu,48.0014499999424,2.72617999990292,France,Loiret,Centre-Val de Loire
2024-09-16 23:00:00,59240,Dunkerque,,,10.8,4.7,FR,Inconnu,-21.3128950000391,55.4741939995754,France,La Réunion,La Réunion
2018-04-25 02:00:00,59244,Cartignies,5.0,42.38,18.03,12.5,FR,Square Pasteur,45.564719999865,5.92833299988358,France,Savoie,Auvergne-Rhône-Alpes
2024-09-17 23:00:00,59244,Cartignies,5.0,67.6,22.1,12.5,FR,Inconnu,49.0630870001199,1.86638099958461,France,Val-d'Oise,Île-de-France
2018-04-25 02:00:00,59250,Halluin,2.95,56.28,,,FR,Inconnu,46.0722240002064,5.82083300042506,France,Haute-Savoie,Auvergne-Rhône-Alpes
2024-03-11 01:00:00,59250,Halluin,7.5,52.6,,,FR,Inconnu,44.5694430002562,5.27897200043165,France,Drôme,Auvergne-Rhône-Alpes
2017-07-18 22:00:00,59278,Escautpont,7.78,,19.2,,FR,Inconnu,45.1898229998141,0.72718400006274,France,Dordogne,Nouvelle-Aquitaine
2024-03-11 07:00:00,59279,Dunkerque,1.0,,7.2,,FR,Inconnu,48.5135100002817,-2.74952999981289,France,Côtes-d'Armor,Bretagne
2016-12-05 02:00:00,59280,Armentières,44.35,0.95,,,FR,Inconnu,49.0213399997733,1.14831899956664,France,Eure,Normandie
2018-04-25 02:00:00,59300,Valenciennes,13.415000000000001,61.3,9.19,6.35,FR,Inconnu,48.5880550000064,7.72972199987815,France,Bas-Rhin,Grand Est
2024-09-16 08:00:00,59300,Valenciennes,16.0,61.3,16.2,12.95,FR,Inconnu,45.9224999998724,6.86999999955273,France,Haute-Savoie,Auvergne-Rhône-Alpes
2024-09-17 23:00:00,59300,Valenciennes,14.3,61.3,19.1,9.7,FR,Inconnu,47.7574349997438,7.34729400010354,France,Haut-Rhin,Grand Est
2018-04-25 02:00:00,59400,Cambrai,,,10.3,4.7,FR,Inconnu,48.7608869997683,1.23363899997554,France,Eure-et-Loir,Centre-Val de Loire
2018-12-10 10:00:00,59400,Cambrai,,,8.7,4.6,FR,Inconnu,48.6569440000801,6.1360219996737,France,Meurthe-et-Moselle,Grand Est
2017-03-07 12:00:00,59430,Dunkerque,21.63,49.65,29.9,4.4,FR,Inconnu,44.8338240000015,-0.598524999757059,France,Gironde,Nouvelle-Aquitaine
2024-09-16 23:00:00,59430,Dunkerque,1.5,70.1,12.6,4.4,FR,Jardin Communaux,46.1936899998302,6.21485799988769,France,Haute-Savoie,Auvergne-Rhône-Alpes
2017-06-29 14:00:00,59496,Salomé,4.4,60.4,13.5,,FR,Inconnu,47.5381930001173,6.86836099996066,France,Doubs,Bourgogne-Franche-Comté
2018-04-25 02:00:00,59500,Douai,2.8,63.85,7.35,1.3,FR,École Jules Ferry,46.1351360000773,-1.11708600006922,France,Charente-Maritime,Nouvelle-Aquitaine
2024-09-17 23:00:00,59500,Douai,10.0,59.8,12.5,5.9,FR,12e Arrondissement,48.8386150001873,2.4127809998591,France,Paris,Île-de-France
2018-04-25 02:00:00,59600,Maubeuge,10.2,55.48,13.3,,FR,18e Arrondissement,48.8916659998976,2.34666699998761,France,Paris,Île-de-France
2024-09-16 08:00:00,59600,Maubeuge,5.9,58.5,11.5,,FR,Inconnu,48.9555499999541,2.57527799990011,France,Seine-Saint-Denis,Île-de-France
2023-04-03 14:00:00,59700,Marcq-en-Barœul,23.25,141.1,17.7,,FR,Inconnu,43.5557800002651,5.46123199960536,France,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur
2018-04-24 15:00:00,59760,Grande-Synthe,5.13,,8.78,,FR,8e Arrondissement,43.2764499999454,5.39735999974862,France,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur
2024-03-11 04:00:00,59760,Grande-Synthe,1.7,,16.9,,FR,Inconnu,43.4165300001598,5.2222810000055,France,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur
2024-01-12 11:00:00,59777,Lille,44.8,,,17.1,FR,Inconnu,43.1015659997901,5.87540400013688,France,Var,Provence-Alpes-Côte d'Azur
2018-04-25 02:00:00,59820,Gravelines,,,14.75,,FR,Inconnu,48.9252779998288,2.35666699991635,France,Seine-Saint-Denis,Île-de-France
2024-09-16 08:00:00,59820,Gravelines,,,1.9,,FR,Cimetière de la Chauvinière,47.252776999898,-1.57333299992586,France,Loire-Atlantique,Pays de la Loire
2024-09-16 23:00:00,60000,Beauvais,4.1,,8.9,7.4,FR,Inconnu,49.2595520002579,2.4743970003557,France,Oise,Hauts-de-France
2023-07-14 11:00:00,60100,Creil,14.4,62.8,8.9,4.6,FR,Inconnu,47.0544429999979,-0.886110999943241,France,Maine-et-Loire,Pays de la Loire
2022-01-21 09:00:00,60180,Nogent-sur-Oise,38.7,16.8,19.8,,FR,Piscine de la Ronde-Couture,49.7452769999387,4.71916699992436,France,Ardennes,Grand Est
2017-03-28 18:00:00,60870,Rieux,10.93,,15.15,,FR,Inconnu,50.7482300002354,2.25977999995667,France,Pas-de-Calais,Hauts-de-France
2024-09-18 23:00:00,61000,Cerisé,6.0,79.1,39.2,22.6,FR,Inconnu,50.7482300002354,2.25977999995667,France,Pas-de-Calais,Hauts-de-France
2024-09-18 23:00:00,61220,La Coulonche,,81.3,39.7,21.6,FR,Inconnu,43.6236080001413,1.43853099990713,France,Haute-Garonne,Occitanie
2017-06-20 17:00:00,62100,Calais,13.3,77.85,9.2,3.8,FR,Inconnu,45.1619000003116,5.7356000000548,France,Isère,Auvergne-Rhône-Alpes
2017-07-18 22:00:00,62100,Calais,17.63,77.85,9.029505853525727,3.8182948250236453,FR,La chapelle Notre Dame de Tudet,43.8839340002493,0.845616999585557,France,Gers,Occitanie
2018-04-22 19:00:00,62100,Calais,4.7,77.85,7.35,3.998513714362924,FR,Jardin National,43.9277700001112,2.14589699968727,France,Tarn,Occitanie
2018-04-25 02:00:00,62100,Calais,4.699705656742244,77.83945269993042,13.05,4.0,FR,Inconnu,43.0962500002002,-0.0404969998324175,France,Hautes-Pyrénées,Occitanie
2024-09-13 12:00:00,62100,Calais,4.4,67.1,5.1,4.0,FR,Saint-Pol-sur-Mer,51.0327599998369,2.33235799993157,France,Nord,Hauts-de-France
2024-09-18 23:00:00,62113,Verquigneul,13.0,45.7,19.6,,FR,Inconnu,45.0795400001299,5.72865300007762,France,Isère,Auvergne-Rhône-Alpes
2024-09-16 23:00:00,62200,Boulogne-sur-Mer,,,13.6,4.8,FR,Inconnu,49.2507319999004,4.02306399992139,France,Marne,Grand Est
2024-09-16 08:00:00,62223,Saint-Laurent-Blangy,10.2,67.7,21.2,8.1,FR,Inconnu,49.2822199998627,4.05111100029618,France,Marne,Grand Est
2018-04-25 02:00:00,62230,Outreau,5.3,69.15,9.53,,FR,Inconnu,50.7333340002115,3.17361100003655,France,Nord,Hauts-de-France
2024-09-16 23:00:00,62230,Outreau,6.6,51.0,7.0,,FR,Inconnu,47.4685129999158,-0.556052999873588,France,Maine-et-Loire,Pays de la Loire
2024-09-16 23:00:00,62231,Sangatte,1.5,62.8,17.2,,FR,Inconnu,50.1294479997896,1.61083299988321,France,Somme,Hauts-de-France
2017-07-18 22:00:00,62300,Lens,33.48,,50.1,,FR,Inconnu,43.9314000002095,4.82687499979534,France,Vaucluse,Provence-Alpes-Côte d'Azur
2024-09-18 23:00:00,62300,Lens,33.48,,50.1,,FR,Inconnu,43.6926000001537,3.80020999993257,France,Hérault,Occitanie
2024-03-11 10:00:00,62400,Béthune,17.1,54.2,10.3,4.4,FR,Inconnu,46.5619739999054,3.34063890024972,France,Allier,Auvergne-Rhône-Alpes
2018-04-25 02:00:00,62440,Harnes,7.7,60.55,7.9,5.8,FR,Inconnu,43.9426000001532,4.67957999976296,France,Gard,Occitanie
2024-09-18 23:00:00,62440,Harnes,15.2,57.6,28.5,5.8,FR,Inconnu,43.8344000002437,4.37439999976558,France,Gard,Occitanie
2016-12-05 02:00:00,62500,Saint-Omer,5.9,54.0,8.6,,FR,Inconnu,45.651463000225,0.162390999735801,France,Charente,Nouvelle-Aquitaine
2018-04-25 02:00:00,62500,Saint-Omer,2.0,60.28,5.6,,FR,Inconnu,45.651463000225,0.162390999735801,France,Charente,Nouvelle-Aquitaine
2024-09-16 23:00:00,62650,Campagne-lès-Boulonnais,,60.9,9.3,5.5,FR,Inconnu,-21.2943300002787,55.6279300001449,France,La Réunion,La Réunion
2023-12-20 13:00:00,63000,Clermont-Ferrand,46.8,4.8,6.1,0.9,FR,Inconnu,49.9025,2.3046,France,Somme,Hauts-de-France
2024-02-15 11:00:00,63000,Clermont-Ferrand,67.7,4.8,0.1,1.9499615680245963,FR,Inconnu,46.58389,0.345556,France,Vienne,Nouvelle-Aquitaine
2024-09-16 14:00:00,63000,Clermont-Ferrand,4.2,3.7,6.5,5.9,FR,Inconnu,43.47972,-1.488056,France,Pyrénées-Atlantiques,Nouvelle-Aquitaine
2024-03-11 10:00:00,63100,Clermont-Ferrand,6.5,77.7,9.1,5.7,FR,Inconnu,46.671307,5.556806,France,Jura,Bourgogne-Franche-Comté
2024-09-16 14:00:00,63100,Clermont-Ferrand,9.3,77.7,9.1,5.7,FR,Inconnu,45.89,0.9,France,Haute-Vienne,Nouvelle-Aquitaine
2017-12-31 19:00:00,63130,Royat,2.4,68.18,,,FR,Inconnu,43.63028,0.179722,France,Gers,Occitanie
2024-09-16 14:00:00,63130,Royat,2.8,89.6,,,FR,Inconnu,47.3455490718848,5.00222374385535,France,Côte-d'Or,Bourgogne-Franche-Comté
2018-08-23 14:00:00,63200,Riom,6.68,114.8,15.2,,FR,Inconnu,47.3455490718848,5.00222374385535,France,Côte-d'Or,Bourgogne-Franche-Comté
2024-09-16 14:00:00,63200,Riom,2.6,79.0,15.2,,FR,Inconnu,43.52404453793,5.44957577219403,France,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur
2023-01-09 13:00:00,63400,Chamalières,14.7,,4.1,,FR,Le palais de l'Univers et des Sciences,50.9959079994751,2.365994,France,Nord,Hauts-de-France
2017-12-20 10:00:00,63500,Issoire,28.45,22.2,22.5,,FR,Inconnu,47.742485358103,-3.3948053239104,France,Morbihan,Bretagne
2022-12-25 11:00:00,63770,Les Ancizes-Comps,,,6.9,,FR,Inconnu,43.453461514164,5.4671019033872,France,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur
2024-03-11 10:00:00,64000,Pau,23.6,,11.3,,FR,Inconnu,44.849695025703,-0.543888582031301,France,Gironde,Nouvelle-Aquitaine
2024-03-04 08:00:00,64100,Bayonne,14.6,50.5,2.4,,FR,Inconnu,45.7757153069085,3.09625023923328,France,Puy-de-Dôme,Auvergne-Rhône-Alpes
2024-09-16 08:00:00,64100,Bayonne,18.2,41.8,4.9,,FR,Stade Municipal de Saint Fons,45.7078189856086,4.86440421296573,France,Rhône,Auvergne-Rhône-Alpes
2024-03-04 08:00:00,64140,Billère,24.6,26.4,4.8,3.4,FR,Service Santé Environnement,48.1108129462492,-1.68282300489394,France,Ille-et-Vilaine,Bretagne
2024-09-18 23:00:00,64140,Billère,20.3,43.7,14.2,8.0,FR,Inconnu,43.4572219994639,5.244303,France,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur
2024-03-04 08:00:00,64150,Mourenx,4.2,,,,FR,Inconnu,47.8319337214448,-1.83632712064428,France,Ille-et-Vilaine,Bretagne
2024-03-11 10:00:00,64150,Mourenx,4.7,,,,FR,Inconnu,47.5946059994655,1.303647,France,Loir-et-Cher,Centre-Val de Loire
2024-03-04 07:00:00,64170,Labastide-Cézéracq,20.6,16.3,6.9,,FR,Inconnu,48.3904559994671,1.955953,France,Eure-et-Loir,Centre-Val de Loire
2024-03-11 10:00:00,64170,Labastide-Cézéracq,7.0,32.9,2.9,,FR,Inconnu,51.0513889994753,2.423056,France,Nord,Hauts-de-France
2024-03-04 08:00:00,64170,Lacq,12.8,,,,FR,Inconnu,50.3666639994728,3.082778,France,Nord,Hauts-de-France
2024-09-18 23:00:00,64170,Lacq,10.2,,,,FR,Saint-Pol-sur-Mer,51.0338297678657,2.33519753052722,France,Nord,Hauts-de-France
2024-09-16 08:00:00,64200,Biarritz,16.3,49.2,7.1,2.2,FR,Inconnu,45.5259808277432,4.8754085751962,France,Isère,Auvergne-Rhône-Alpes
2019-01-21 11:00:00,64320,Bizanos,11.5,27.4,8.8,,FR,Inconnu,45.5259808277432,4.8754085751962,France,Isère,Auvergne-Rhône-Alpes
2024-03-04 07:00:00,64600,Anglet,33.0,,3.3,,FR,Inconnu,46.5618635984186,3.3310878208078,France,Allier,Auvergne-Rhône-Alpes
2024-09-18 23:00:00,64600,Anglet,21.2,,12.9,,FR,Inconnu,45.271894982689,5.6790270589692,France,Isère,Auvergne-Rhône-Alpes
2024-03-04 07:00:00,65000,Tarbes,23.7,20.5,9.4,10.2,FR,Inconnu,44.0128559998603,1.37530519955676,France,Tarn-et-Garonne,Occitanie
2024-09-16 23:00:00,65000,Tarbes,12.5,55.1,8.9,4.8,FR,Inconnu,48.9022199998218,2.39083299971474,France,Seine-Saint-Denis,Île-de-France
2020-06-10 07:00:00,65100,Lourdes,5.9,86.4,1.0,1.9,FR,Inconnu,47.4190829997127,0.68294399981745,France,Indre-et-Loire,Centre-Val de Loire
2024-03-04 08:00:00,65100,Lourdes,3.7,86.4,1.0,10.6,FR,Inconnu,45.1587370002402,1.53725900002356,France,Corrèze,Nouvelle-Aquitaine
2024-09-16 23:00:00,65100,Lourdes,10.6,53.4,10.1,4.6,FR,Inconnu,43.4112300000173,-0.617727999921422,France,Pyrénées-Atlantiques,Nouvelle-Aquitaine
2024-03-04 08:00:00,66000,Perpignan,12.4,77.1,5.4,2.4,FR,Inconnu,48.6947249998427,6.96527499968453,France,Moselle,Grand Est
2024-09-16 08:00:00,66000,Perpignan,57.9,79.86299559471367,18.9,5.952422907488987,FR,Inconnu,48.1726529999482,6.45281650033746,France,Vosges,Grand Est
2024-09-18 23:00:00,66000,Perpignan,15.7,79.9,15.9,6.0,FR,Inconnu,49.1163900000927,-1.08472200006952,France,Manche,Normandie
2024-09-16 08:00:00,66240,Saint-Estève,,75.5,,,FR,Inconnu,49.9204900002416,1.04789199958368,France,Seine-Maritime,Normandie
2024-03-11 09:00:00,67000,Strasbourg,51.2,,45.9,,FR,Inconnu,48.0014499999424,2.72617999990292,France,Loiret,Centre-Val de Loire
